Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,total_pages,total_duration,avg_time_per_product,bounce_exit_ratio,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
2,39.2,0,0.0,6,86.4,0.0,0.028571429,0.0,1,1,3,3,0,8,125.60000000000001,12.342857142857143,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,3,54.4,0.0,0.066666667,0.0,1,1,3,3,1,3,54.4,13.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,183.25,1,21.0,20,651.4,0.0,0.004166667,0.0,1,1,1,2,0,25,855.65,31.01904761904762,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,12,417.0,0.1,0.125,0.6,2,5,1,3,0,12,417.0,32.07692307692308,0.7999936000511997,0,0,0,0,0,0,1,0,0,0,0,0,1
7,598.0,3,144.5,83,6860.632738,0.011512297,0.039305682,0.4,2,2,1,2,0,93,7603.132738,81.67419926190476,0.2928839681761996,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.0,0,0.0,7,88.0,0.0625,0.116666667,0.8,3,2,1,6,0,8,88.0,11.0,0.5357096923863233,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,12,505.3333333,0.083333333,0.123412698,0.4,2,2,1,6,0,12,505.3333333,38.87179486923077,0.6752356857502154,0,0,0,0,0,0,1,0,0,0,0,0,1
1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728814,0.0,2,2,9,13,0,60,2009.122222,32.1187037,0.3333193003535552,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,61.0,0.0,0.05,0.0,3,2,3,15,0,2,61.0,20.333333333333332,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,51.5,0,0.0,27,818.3166667,0.007407407,0.017354497,0.0,3,2,1,13,0,28,869.8166667,29.225595239285717,0.42680466021802776,0,0,0,0,0,0,0,1,0,0,0,0,1
2,32.0,0,0.0,7,164.5,0.0,0.008333333,0.4,2,2,1,4,0,9,196.5,20.5625,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,76.75,0,0.0,33,1356.458333,0.0,0.020833333,0.0,2,2,1,10,1,34,1433.208333,39.895833323529416,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
12,232.3404762,1,19.2,22,504.0285714,0.0,0.003763441,0.0,1,1,1,3,0,35,755.5690476,21.914285713043476,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,1,126.0,45,1340.611199,0.028787879,0.028371212,0.0,3,2,3,18,0,46,1466.611199,29.143721717391305,1.0146504967607037,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,3,18.0,0.033333333,0.166666667,1.0,3,2,1,4,1,3,18.0,4.5,0.19999879760721678,0,0,0,0,0,0,1,0,0,0,0,0,1
7,356.0,1,37.0,61,683.1738095,0.0,0.006349206,0.0,2,2,1,3,0,69,1076.1738095,11.018932411290322,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0.0,1,1,3,2,0,51,3443.4954546999998,72.7227625116279,0.45162248268751326,0,0,0,0,0,0,0,1,0,0,0,0,1
5,142.7,0,0.0,29,1858.733333,0.025806452,0.031075269,0.0,3,2,2,4,0,34,2001.433333,61.957777766666666,0.8304231116032623,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,21.2,0.0,0.1,0.0,2,2,5,1,0,2,21.2,7.066666666666666,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,2,2,5,1,0,74,2719.734091,36.26312121333333,0.3333196301927982,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,32,2371.122222,0.0,0.012903226,0.0,2,2,1,2,0,32,2371.122222,71.85218854545454,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,140.0,0,0.0,26,1629.438095,0.0,0.004938272,0.0,4,5,2,2,1,29,1769.438095,60.34955907407407,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,21.25,0.0,0.066666667,0.0,3,2,1,2,1,3,21.25,5.3125,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,5,291.2,0.18,0.186666667,0.0,3,2,8,20,0,5,291.2,48.53333333333333,0.9642805467751412,0,0,0,0,0,0,0,0,1,0,0,0,1
1,20.2,0,0.0,6,204.4,0.0,0.028571429,0.0,2,7,3,5,1,7,224.6,29.2,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,387.75,0,0.0,64,980.5021994,0.000866739,0.012798697,0.0,3,2,3,1,0,73,1368.2521993999999,15.084649221538461,0.06771558732991884,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,231.0,0.12,0.14,0.0,3,2,2,13,0,10,231.0,21.0,0.8571367347376089,0,0,0,0,0,0,1,0,0,0,0,0,1
1,17.0,1,23.75,62,3688.846861,0.016612903,0.027150538,0.0,3,2,3,1,1,64,3729.596861,58.553124777777775,0.6118586357796748,0,1,0,0,0,0,0,0,0,0,0,0,1
3,59.5,0,0.0,3,47.2,0.033333333,0.05,0.0,1,1,1,4,0,6,106.7,11.8,0.6666533269334612,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,1,8,1,11,0,29,488.4090909,16.280303030000002,0.6571126299612744,0,0,0,0,0,0,0,1,0,0,1,0,0
1,11.88888889,0,0.0,111,3510.879903,9.83e-05,0.009438427,0.0,3,2,5,2,0,112,3522.76879189,31.347141991071428,0.01041376770009451,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,1.0,1,1,1,2,1,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,1,0,0,0,0,0,1
10,1751.047619,3,69.0,22,1552.547619,0.01372549,0.070490196,0.0,2,4,2,3,0,35,3372.595238,67.50207039130434,0.19471211695713034,0,0,0,0,0,0,1,0,0,0,0,0,1
10,242.6333333,4,23.0,47,1534.815256,0.022807018,0.036908939,0.0,1,1,1,3,0,61,1800.4485893,31.975317833333335,0.6179099347739371,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,4,6.0,0.1,0.15,0.2,2,2,3,13,0,4,6.0,1.2,0.6666622222518517,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,3,2,1,2,1,15,535.25,33.453125,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,72.5,0,0.0,28,1248.058333,0.0140625,0.024479167,0.0,2,6,4,2,0,32,1320.558333,43.03649424137931,0.5744446106107037,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,21,1636.5,0.042857143,0.065873016,0.4,2,4,1,3,0,21,1636.5,74.38636363636364,0.6505925340880993,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,26,372.3833333,0.019230769,0.059615385,0.0,2,1,1,2,0,26,372.3833333,13.791975307407407,0.32257522826987917,0,0,0,0,0,0,0,0,0,1,0,0,1
1,85.1,0,0.0,8,194.2285714,0.075,0.078125,0.0,3,3,1,1,1,9,279.3285714,21.580952377777777,0.9599877121572843,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,9,146.375,0.075,0.0875,0.0,3,2,1,13,0,9,146.375,14.6375,0.8571330613364418,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,2,2,4,1,0,3,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,3,2,4,3,0,12,1653.6,127.19999999999999,0.5999784079774855,0,0,0,1,0,0,0,0,0,0,0,0,1
9,64.5,3,99.6,33,768.4133333,0.004878049,0.013617886,0.0,2,2,4,2,0,45,932.5133333,22.600392155882354,0.35818267367830237,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,3,258.0,0.0,0.066666667,0.0,3,2,3,4,1,3,258.0,64.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,19.8,0,0.0,2,10.0,0.0125,0.034166667,0.0,1,1,6,5,1,6,29.8,3.3333333333333335,0.3658429473689263,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,4,4.0,0.125,0.175,0.8,3,2,4,13,0,4,4.0,0.8,0.7142816326763848,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,31,881.4416667,0.017204301,0.02609319,0.0,3,2,2,13,1,31,881.4416667,27.545052084375,0.6593153878315442,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,6,151.0,0.0,0.08,0.0,1,8,4,6,0,6,151.0,21.571428571428573,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,75.5,0.0,0.066666667,0.0,3,2,4,2,1,3,75.5,18.875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,20.5,0,0.0,21,719.7380952,0.004347826,0.010434783,0.0,2,2,1,3,0,23,740.2380952,32.71536796363636,0.41662671598288314,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,3,2,9,1,0,2,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,42,879.0333333,0.004761905,0.024603175,0.0,2,2,2,4,1,42,879.0333333,20.442635658139533,0.19354052716662923,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,1,1,8,3,0,2,17.0,5.666666666666667,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,12,574.0,0.016666667,0.083333333,0.0,2,2,1,13,0,12,574.0,44.15384615384615,0.19999760482873247,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,1,1,2,9,1,5,75.5,12.583333333333334,1.499887545931244,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,2,1,1,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,1,30.5,24,1689.134524,0.0,0.008,0.0,2,2,9,2,0,25,1719.634524,67.56538096,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,1,1,2,2,0,33,1044.1041667,29.646577382142855,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5.0,0,0.0,40,2731.5,0.0,0.012357724,0.0,2,10,2,2,1,41,2736.5,66.6219512195122,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,0.0,2,2,3,1,0,166,5833.580211670001,35.05570965625,0.13575852125386384,0,1,0,0,0,0,0,0,0,0,0,0,1
2,172.4,3,134.0,15,569.4933333,0.0,0.025,0.0,2,2,1,2,1,20,875.8933333,35.59333333125,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,2,34.2,0.0,0.1,0.0,2,2,1,2,0,2,34.2,11.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,91.0,0,0.0,23,297.125,0.0,0.012068966,0.0,2,2,6,2,0,30,388.125,12.380208333333334,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,164.3333333,0,0.0,102,4227.094444,0.0,0.00849359,0.0,2,2,1,2,1,111,4391.4277773,41.03975188349515,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,97.5,0,0.0,24,758.1444444,0.04,0.059846154,0.0,3,2,2,1,1,29,855.6444444,30.325777776,0.6683692928823316,0,0,0,0,0,1,0,0,0,0,0,0,1
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,0.0,3,2,9,3,1,38,2432.1,69.36666666666666,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,7,97.0,0.057142857,0.1,0.0,2,2,4,1,0,7,97.0,12.125,0.5714228557714423,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5.0,0,0.0,13,545.5714286,0.013333333,0.020784314,0.0,2,2,3,2,1,14,550.5714286,38.969387757142854,0.6414785458617559,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,6,495.0,0.0,0.02,0.0,1,2,9,2,1,6,495.0,70.71428571428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,12,547.3333333,0.0,0.033333333,0.0,2,2,1,3,0,12,547.3333333,42.1025641,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,68.73333333,0,0.0,44,2498.866667,0.0,0.014444444,0.0,2,2,4,1,0,48,2567.6000003299996,55.53037037777777,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,2,45.0,11,624.0,0.015384615,0.046153846,0.0,2,2,4,10,0,13,669.0,52.0,0.3333261040454994,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,9,190.3333333,0.0,0.033333333,0.0,1,1,3,2,0,9,190.3333333,19.033333329999998,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
16,770.6,0,0.0,52,3593.12932,0.007795699,0.018264209,0.0,1,2,1,2,0,68,4363.72932,67.79489283018867,0.42680590186512507,0,0,0,0,0,0,1,0,0,0,0,0,1
4,75.5,0,0.0,10,158.9733333,0.023076923,0.038461538,0.0,1,1,3,2,1,14,234.4733333,14.45212120909091,0.599984405605267,0,0,0,0,0,0,0,0,1,0,0,0,1
2,68.54545455,3,60.0,91,2345.58914,0.002749141,0.012841597,0.0,2,5,7,2,0,96,2474.13459455,25.495534130434784,0.21406425818703181,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,190.0,0.0,0.066666667,0.0,2,7,4,3,1,3,190.0,47.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,6,671.6666667,0.0,0.016666667,0.0,2,4,3,3,0,6,671.6666667,95.95238095714285,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,20,289.75,0.0,0.025,0.0,1,1,4,3,0,20,289.75,13.797619047619047,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,94.6,0,0.0,17,265.5,0.0,0.0,0.0,2,2,1,2,0,20,360.1,14.75,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0
4,32.75,0,0.0,13,704.0,0.0,0.024285714,0.0,2,2,1,2,0,17,736.75,50.285714285714285,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,199.0,0,0.0,10,155.0,0.0,0.045454545,0.0,2,2,3,1,0,12,354.0,14.090909090909092,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,6.0,0,0.0,10,506.4,0.0,0.02,0.0,1,1,3,5,1,11,512.4,46.03636363636363,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.0,0,0.0,72,2129.333333,0.0,0.01875,0.8,2,5,1,6,0,72,2129.333333,29.168949767123287,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,6,316.25,0.0,0.033333333,0.0,3,13,9,20,0,6,316.25,45.17857142857143,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,59,2516.833333,0.025423729,0.047740113,0.4,2,2,3,13,0,59,2516.833333,41.94722221666667,0.5325332277025046,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,13,734.0,0.0,0.0375,0.0,1,1,1,3,0,13,734.0,52.42857142857143,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,57,3696.225342,0.007017544,0.037615417,0.0,3,2,1,2,1,57,3696.225342,63.72802313793104,0.18655535427523573,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,36,572.9,0.011111111,0.038888889,0.0,2,2,3,2,0,36,572.9,15.483783783783784,0.28570693529107266,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,3,36.4,0.066666667,0.1,0.0,3,2,1,13,0,3,36.4,9.1,0.6666600033999659,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,1,41.0,13,698.0,0.0,0.032142857,0.0,2,5,2,1,0,14,739.0,49.857142857142854,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,2,33.0,0.0,0.1,0.2,1,1,1,3,0,2,33.0,11.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,182.4,0,0.0,27,1165.944762,0.0,0.007407407,0.0,2,4,6,11,1,29,1348.3447620000002,41.64088435714286,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,7,128.0,0.028571429,0.057142857,0.6,3,2,1,3,0,7,128.0,16.0,0.4999912589029473,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,6,33.0,0.033333333,0.1,0.0,2,5,3,20,0,6,33.0,4.714285714285714,0.333329996700033,0,0,0,0,0,0,0,1,0,0,0,0,1
13,344.4922161,5,271.25,182,5402.78526,0.000968661,0.006829256,0.0,3,2,1,2,0,200,6018.5274761,29.523416721311474,0.14181913532962748,0,1,0,0,0,0,0,0,0,0,0,0,1
6,141.0583333,0,0.0,46,1728.866268,0.0,0.019059741,0.0,2,2,7,4,0,52,1869.9246013,36.784388680851066,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.6,3,2,3,3,0,1,0.0,0.0,0.9999950000249999,0,0,1,0,0,0,0,0,0,0,0,0,1
12,246.252381,2,56.5,102,4264.419078,0.007783883,0.019834499,0.0,3,2,1,10,1,116,4567.171459,41.40212697087379,0.3924218392489143,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,0.0,3,2,4,2,1,7,491.5833333,61.4479166625,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0.0,0,0.0,4,94.75,0.0,0.053333333,0.0,3,2,1,20,0,5,94.75,18.95,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,39,1858.566667,0.0,0.002564103,0.0,2,2,3,2,0,39,1858.566667,46.464166675,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,4,166.9,0.0,0.0,0.0,3,2,4,4,0,4,166.9,33.38,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,78.0,0,0.0,3,29.0,0.033333333,0.066666667,0.0,2,2,7,2,1,6,107.0,7.25,0.49999249261264833,0,0,0,0,0,1,0,0,0,0,1,0,0
4,64.46428571,0,0.0,29,1414.589286,0.0,0.0125,0.0,2,2,1,2,0,33,1479.05357171,47.1529762,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,3,2,6,3,0,7,383.5,47.9375,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,18,1217.85,0.0,0.020833333,0.6,2,5,1,4,0,18,1217.85,64.09736842105262,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,115.0,0,0.0,53,861.3333333,0.003636364,0.008484848,0.0,1,1,4,6,1,57,976.3333333,15.950617283333335,0.4285209916557544,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,8,138.375,0.0,0.025,0.0,2,2,1,2,0,8,138.375,15.375,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,2,139.75,141,4567.942696,0.002944942,0.02119383,0.0,2,5,3,2,0,143,4707.692696,32.168610535211265,0.1389462430224729,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2,1368.0,26,650.8083333,0.0,0.014285714,0.0,1,1,1,2,1,28,2018.8083333,24.104012344444442,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,5,2,1,0,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,0,0,1,0,0,0,1,0
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,0.0,3,2,6,2,0,25,1464.20580793,63.48982883333334,0.36813619530977415,0,0,0,0,0,1,0,0,0,0,0,0,1
7,153.85,0,0.0,19,504.6,0.0,0.018518519,0.0,1,1,1,8,0,26,658.45,25.23,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,27,393.7888889,0.0,0.032193939,0.0,3,2,1,11,1,27,393.7888889,14.063888889285716,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,40.0,0,0.0,10,423.6666667,0.0,0.018181818,0.0,4,2,1,11,1,13,463.6666667,38.51515151818182,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,45.83333333,2,284.0,54,1509.8,0.0,0.006779661,0.0,2,2,7,2,0,62,1839.63333333,27.45090909090909,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,1321.25,0,0.0,7,54.5,0.0,0.04,0.2,3,2,2,2,0,12,1375.75,6.8125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,2,46.0,9,546.0,0.0,0.02,0.0,2,6,1,2,0,11,592.0,54.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,104.25,0,0.0,38,1429.875,0.0,0.022807018,0.0,2,2,1,13,0,42,1534.125,36.66346153846154,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,30,4262.966667,0.0,0.013333333,0.0,2,10,7,1,1,30,4262.966667,137.51505377419355,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,0.0,1,1,5,2,0,39,990.78833337,24.547929293939394,0.33960014476135736,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,6,60.25,0.033333333,0.066666667,0.0,2,2,7,3,0,6,60.25,8.607142857142858,0.49999249261264833,0,0,0,0,0,0,0,1,0,0,0,0,1
5,134.75,3,16.0,165,6323.853465,0.010654414,0.02804138,0.0,1,1,1,2,0,173,6474.603465,38.09550280120482,0.3799397198098021,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,257.4,0.0,0.028571429,0.0,2,2,1,1,1,8,257.4,28.599999999999998,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.0,1,60.0,43,1131.808333,0.028787879,0.047348485,0.0,1,1,1,3,0,45,1191.808333,25.72291665909091,0.6079871618455829,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,4,32.5,7,67.0,0.0,0.022222222,0.0,2,2,1,8,0,11,99.5,8.375,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0
3,62.0,0,0.0,13,392.9285714,0.0125,0.025,0.0,3,2,3,2,0,16,454.9285714,28.06632652857143,0.49998000079996796,0,0,0,0,0,0,1,0,0,0,1,0,0
5,181.3333333,0,0.0,42,792.6666667,0.0,0.001626016,0.0,2,2,1,4,1,47,974.0,18.434108527906975,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742,0.0,1,1,4,3,0,91,2427.422438,27.759087505882352,0.5805028306130158,0,0,0,0,1,0,0,0,0,0,0,0,1
3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,3,2,8,6,0,9,218.5,22.714285714285715,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,261.5,0,0.0,117,3484.269118,0.0025,0.014375,0.0,2,2,6,1,0,124,3745.769118,29.52770438983051,0.17390094602114636,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,8,106.0833333,0.025,0.05625,0.0,1,1,2,1,0,8,106.0833333,11.787037033333334,0.44443654335034044,0,1,0,0,0,0,0,0,0,0,0,0,1
20,199.4562728,7,299.0333333,686,23342.08205,0.009853301,0.022771363,0.0,2,2,1,1,0,713,23840.5716561,33.97682976710335,0.43268680549313215,1,0,0,0,0,0,0,0,0,0,0,0,1
3,38.5,0,0.0,15,130.05,0.023529412,0.050980392,0.0,1,1,3,1,0,18,168.55,8.128125,0.46152941449696,0,0,0,0,0,0,0,1,0,0,0,0,1
4,319.0,1,21.5,33,1829.183333,0.0,0.017619048,0.6,2,4,7,2,0,38,2169.683333,53.79950979411765,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
9,275.8,1,39.68,46,1354.8,0.010909091,0.041212121,0.0,2,2,6,3,0,56,1670.28,28.825531914893617,0.2646994630666287,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.8,1,1,2,3,0,1,0.0,0.0,0.9999950000249999,0,0,1,0,0,0,0,0,0,0,0,0,1
2,104.3,0,0.0,48,2307.661212,0.025510204,0.035488428,0.0,1,1,4,1,1,50,2411.961212,47.0951267755102,0.7188113598224237,0,0,0,0,0,0,0,0,1,0,0,0,1
3,93.8,0,0.0,40,526.6853968,0.015609756,0.020412311,0.0,1,1,4,2,0,43,620.4853968,12.84598528780488,0.7646851605797805,1,0,0,0,0,0,0,0,0,0,0,0,1
4,36.0,0,0.0,23,2359.375,0.0,0.010666667,0.0,4,2,1,1,0,27,2395.375,98.30729166666667,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,23.0,1,80.6,53,1693.73,0.034545455,0.054839161,0.0,2,2,1,1,0,56,1797.33,31.36537037037037,0.6299298610738945,1,0,0,0,0,0,0,0,0,0,0,0,1
2,28.2,0,0.0,12,271.0,0.0,0.014285714,0.0,1,8,4,6,0,14,299.2,20.846153846153847,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,22,325.75,0.0,0.031818182,0.0,2,10,7,2,0,22,325.75,14.16304347826087,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,64,4492.311111,0.004761905,0.022705971,0.0,2,2,3,2,0,64,4492.311111,69.11247863076923,0.2097111499371713,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,2,1,1,1,1,0.0,0.0,0.9999950000249999,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7.0,0,0.0,151,2564.278157,0.00917226,0.0210895,0.6,1,1,1,15,0,152,2571.278157,16.87025103289474,0.4349000734928048,0,0,0,0,0,0,1,0,0,0,0,0,1
2,98.0,0,0.0,81,2628.0,0.002469136,0.012345679,0.0,2,1,1,2,0,83,2726.0,32.048780487804876,0.19998381751076544,0,1,0,0,0,0,0,0,0,0,0,0,1
6,73.3,1,0.0,120,2872.719031,0.000226757,0.011948854,0.0,2,2,2,1,0,127,2946.0190310000003,23.741479595041323,0.01897571300871124,1,0,0,0,0,0,0,0,0,0,0,0,1
3,82.95714286,0,0.0,28,951.4412698,0.013793103,0.025860732,0.0,3,2,1,2,0,31,1034.39841266,32.80831964827586,0.5333402650680936,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,2,2,3,1,0,32,556.6,16.866666666666667,0.36841174006898136,0,0,0,0,0,1,0,0,0,0,0,0,1
